"title","broad_cir","broad_gmv","broad_roi","click","cost","cpc","cr","ctr","direct_gmv","impression","avg_rank","start_time","created_at","updated_at","fromWIB","toWIB"
"AMK Kemeja Koko Pria Lengan Pendek KK SALIM S/S Sage Green [3]",0,0,0,0,0,0,0,0,0,0,0,1739293200,"2025-03-03 21:43:35","2025-03-03 21:43:35",,
"AMK Baju Koko Lengan Pendek KK Mustafa S/s Olive [3]",0,0,0,0,0,0,0,0,0,0,0,1739293200,"2025-03-03 21:43:35","2025-03-03 21:43:35",,
"AMK Baju Koko Lengan Pendek KK Cross Stich S/s Hitam [7]",0,0,0,0,0,0,0,0,0,0,0,1739293200,"2025-03-03 21:43:35","2025-03-03 21:43:35",,
"AMK Baju Koko Lengan Pendek KK Cross Stich S/s Hitam [6]",0,0,0,0,0,0,0,0,0,0,0,1739293200,"2025-03-03 21:43:35","2025-03-03 21:43:35",,
"AMK Baju Koko Lengan Panjang KK Ishaan L/s Medium Blue [4]",0,0,0,0,0,0,0,0,0,0,0,1739206800,"2025-03-03 21:43:35","2025-03-03 21:43:35",,
"AMK Kemeja Batik Pria Lengan Pendek SHB Rafail S/S Khaki",0,0,0,0,0,0,0,0,0,0,0,1730480400,"2025-03-03 21:43:35","2025-03-03 21:43:35",,
"AMK Kemeja Batik Pria Lengan Pendek SHB Cipta S/s Navy [6]",0,0,0,0,0,0,0,0,0,0,0,1721235600,"2025-03-03 21:43:35","2025-03-03 21:43:35",,
"AMK Kemeja Pria Polos Katun SHS Orlando Kuning [5]",0,0,0,0,0,0,0,0,0,0,0,1717520400,"2025-03-03 21:43:35","2025-03-03 21:43:35",,
"AMK Baju Koko Lengan Panjang Bordir KK HAIKAL L/S DARK OLIVE [4]",0,0,0,0,0,0,0,0,0,0,0,1713891600,"2025-03-03 21:43:35","2025-03-03 21:43:35",,
"AMK Baju Koko Lengan Panjang Bordir KK HAIKAL L/S DARK OLIVE [2]",0,0,0,0,0,0,0,0,0,0,0,1712163600,"2025-03-03 21:43:35","2025-03-03 21:43:35",,
"AMK Baju Koko Lengan Panjang Bordir KK ZAKI L/S Coklat [2]",0,0,0,0,0,0,0,0,0,0,0,1740416400,"2025-03-03 21:43:35","2025-03-03 21:43:35",,
"AMK Baju Koko Lengan Pendek KK Akshaya S/s Khaki [2]",0,0,0,0,0,0,0,0,0,0,0,1698771600,"2025-03-03 21:43:35","2025-03-03 21:43:35",,
"AMK Baju Koko Pria Lengan Pendek KK TAREEQ S/S Medium Blue [2]",0,0,0,0,0,0,0,0,0,0,0,1740416400,"2025-03-03 21:43:35","2025-03-03 21:43:35",,
"AMK Baju Koko Lengan Pendek KK Akshaya S/s Khaki [3]",0,0,0,0,0,0,0,0,0,0,0,1678986000,"2025-03-03 21:43:35","2025-03-03 21:43:35",,
"AMK Baju Koko Lengan Panjang KK Ishaan L/s Medium Blue",0,0,0,0,0,0,0,0,0,0,0,1678035600,"2025-03-03 21:43:35","2025-03-03 21:43:35",,
"AMK Kemeja Pria Batik Lengan Pendek SH Wirata Ungu [4]",0.10958753482334486,1402450000000,9.125125422448823,6471,153691038213,1291521329,0.01838973883480142,0.029947241762310256,673250000000,216080,17,1726160400,"2025-03-03 21:43:35","2025-03-03 21:43:35",,
"AMK Kemeja Batik Pria Lengan Panjang SHB Kawa L/S Brown [2]",0.09732044378454743,1312326000000,10.2753333329824,6952,127716148710,1702881982,0.010788262370540851,0.036452297931468425,845113000000,190715,21,1724691600,"2025-03-03 21:43:35","2025-03-03 21:43:35",,
"AMK Kemeja Batik Pria Lengan Panjang SHB Aru L/S Grey",0.11050764462068068,769800000000,9.049147716725992,3507,85068784829,2074848410,0.011690903906472767,0.03764167954662545,507300000000,93168,21,1727715600,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Batik Pria Lengan Pendek SHB Arthur S/S Black [2]",0.10780812804720386,665200000000,9.27573846345008,1891,71713966777,1463550342,0.025912215758857743,0.03401385016638187,365600000000,55595,22,1727110800,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Batik Pria Lengan Pendek SHB Hara S/S Green [2]",0.1036204943557026,634800000000,9.6506005517331,2463,65778289817,1461739773,0.018270401948842874,0.04229778464708913,333800000000,58230,24,1727110800,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Lengan Pendek SH Blomst S/S Maroon [5]",0.14299578751590966,549980000000,6.993212998590887,2772,78644823218,1456385615,0.01948051948051948,0.0387470122027928,107120000000,71541,18,1724605200,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Batik Lengan Pendek SHB Sambara S/S Brown [6]",0.13305787763185364,526910000000,7.515526459596881,2508,70109526303,1894852062,0.014752791068580542,0.039502283824224285,324510000000,63490,25,1724173200,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Lengan Pendek SHP Alabama S/S Navy Blue [3]",0.1485335885563306,473100000000,6.73248394332542,1049,70271240746,2066801198,0.032411820781696854,0.02464118766296305,118300000000,42571,26,1725555600,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Batik Pria Lengan Panjang SHB Javas L/S Black [2]",0.12274007019722584,461400000000,8.147298583039282,1530,56632268389,2178164168,0.01699346405228758,0.03432109289127167,345100000000,44579,24,1727110800,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Batik Lengan Pendek SHB Sambara S/S Grey [3]",0.13729744080199904,420200000000,7.283456954176819,1440,57692384625,1748254079,0.022916666666666665,0.044009779951100246,278200000000,32720,26,1721149200,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Lengan Pendek SHP Keenan S/S Blue",0.11036759127025614,382600000000,9.060630829129076,666,42226640420,1508094300,0.042042042042042045,0.03046521202140799,135200000000,21861,24,1727110800,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Lengan Pendek SHP Diego S/S Navy Blue [2]",0.1266346172330097,370800000000,7.896734888533552,756,46956116070,1739115410,0.03571428571428571,0.027620474224544223,219700000000,27371,23,1724346000,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Motif Lengan Pendek SHP Enrique S/s Navy [4]",0.14643616771982498,334391000000,6.828914028351869,1306,48966936560,1579578598,0.023736600306278718,0.031621510375051454,112500000000,41301,20,1727715600,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Lengan Pendek SHP Oregon S/S Tosca [2]",0.12798345999260355,270400000000,7.813509652401898,674,34606727582,2035689857,0.025222551928783383,0.030739761014320896,118300000000,21926,28,1725555600,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Polos Katun SHS Orlando Kuning [6]",0.2014787217072292,244232000000,4.963303278512509,1194,49207551160,3280503410,0.01256281407035176,0.04150877802885451,228332000000,28765,15,1721840400,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Lengan Pendek SHP Cairo S/S Green [2]",0.13013027169412758,236700000000,7.684607024801341,381,30801835310,1811872665,0.04461942257217848,0.029679831736387007,84500000000,12837,23,1727110800,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Lengan Pendek SHP Diego S/S Olive",0.2196164819534632,184800000000,4.553392309653245,891,40585125865,3689556896,0.012345679012345678,0.02992443324937028,118300000000,29775,19,1727197200,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Lengan Pendek SHS Fidel S/S Green",0.1889467764895421,176900000000,5.292495688887015,257,33424684761,2387477482,0.05447470817120623,0.02179813401187447,33800000000,11790,21,1727110800,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Batik Pria Lengan Pendek SHB Sahala S/S Black [2]",0.1506393077423033,175400000000,6.638373575844407,563,26422134578,1887295327,0.02486678507992895,0.032879752379839984,69500000000,17123,22,1729011600,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Batik Lengan Pendek SHB Pranaja Maroon [5]",0.27411411262583385,164900000000,3.648115707800136,787,45201417172,3477032090,0.016518424396442185,0.02972840252332565,55600000000,26473,21,1723136400,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Batik Pria Lengan Pendek SHB Bria S/S Navy Blue [2]",0.14784472323741008,139000000000,6.763853170425252,433,20550416530,1868219684,0.025404157043879907,0.028965148170446185,73500000000,14949,20,1729011600,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Batik Katun Lengan Pendek SHB Pranaja Biru [3]",0.22467087392212728,105300000000,4.450955224158731,623,23657843024,3379691860,0.011235955056179777,0.03473073921284424,31800000000,17938,25,1721235600,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Lengan Pendek SHS Hunter S/S White",0.17822560952380953,92400000000,5.6108659281449,98,16468046320,2352578045,0.07142857142857142,0.018473138548539117,67600000000,5305,15,1727110800,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Batik Lengan Pendek SHB Pranaja Maroon [7]",0.12987012987012986,61600000000,7.7,159,8000000000,1600000000,0.031446540880503145,0.01749174917491749,27800000000,9090,29,1730221200,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Batik Lengan Panjang SH Laksana L/s - Navy [9]",0.1712049456193896,55700000000,5.840952762095596,243,9536115471,2384028867,0.01646090534979424,0.02361516034985423,37800000000,10290,42,1727715600,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"Iklan Toko Manual 20240806",0.3975099601593626,50200000000,2.5156602355299422,350,19955000000,4988750000,0.011428571428571429,0.03311571577254234,42300000000,10569,1,1722877200,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Batik Lengan Pendek SHB Pranaja Maroon [6]",0.25932678902234635,35800000000,3.856138441269287,255,9283899047,4641949523,0.00784313725490196,0.031934877896055106,17900000000,7985,29,1724432400,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Lengan Pendek SHS Orlando S/S Medium Blue [5]",0.3251210322781065,33800000000,3.075777635771672,138,10989090891,5494545445,0.014492753623188406,0.02533504681476042,33800000000,5447,26,1724864400,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Koko Pria Kurta 3/4 KK KEMAL 3/4 White [6]",0.192856322,17500000000,5.18520725496362,57,3374985635,3374985635,0.017543859649122806,0.027483124397299902,17500000000,2074,32,1725296400,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja  Batik Pria Lengan Panjang SHB Ghading L/s Hitam [4]",0,0,0,246,5912940623,0,0,0.022864578492424948,0,10759,23,1727715600,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Batik Lengan Panjang SH Laksana - Hitam [4]",0,0,0,226,4488966597,0,0,0.021466565349544078,0,10528,24,1727715600,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Batik Pria Lengan Panjang SHB Ghading L/s Coklat [4]",0,0,0,210,5996400539,0,0,0.02686796315250768,0,7816,25,1727715600,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Lengan Pendek SHS Hunter S/S Black",0,0,0,23,1446131708,0,0,0.00792283844299001,0,2903,27,1727110800,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Batik Pria Lengan Panjang SHB Javas L/S Brown [2]",0,0,0,50,73122899,0,0,0.02955082742316785,0,1692,58,1727110800,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Flannel lengan Panjang SHF alejandro Navy [5]",0,0,0,32,156910168,0,0,0.02471042471042471,0,1295,45,1724864400,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Batik Pria Lengan Pendek SHB Sahala S/S Blue",0,0,0,21,60332956,0,0,0.01832460732984293,0,1146,52,1721840400,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Lengan Pendek SHP Cairo S/S Grey [2]",0,0,0,40,1491071633,0,0,0.03642987249544627,0,1098,39,1727110800,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Lengan Pendek SHP Eloah S/S Navy Blue",0,0,0,28,307773805,0,0,0.03305785123966942,0,847,43,1727110800,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Batik Pria Lengan Pendek SHB Bria S/S Black [2]",0,0,0,15,920961763,0,0,0.02040816326530612,0,735,37,1729011600,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Lengan Pendek SHP Eloah S/S Tosca",0,0,0,23,131232055,0,0,0.04872881355932204,0,472,40,1727110800,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Lengan Pendek SHS Fidel S/S Maroon",0,0,0,1,6250145,0,0,0.00390625,0,256,43,1727110800,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Batik Pria Lengan Pendek SHB Sahala S/S Black",0,0,0,0,0,0,0,0,0,58,24,1721840400,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Koko Pria Printing  Lengan Panjang KK ISKANDER L/S Brown [4]",0,0,0,0,0,0,0,0,0,0,0,1740416400,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Koko Pria Lengan Pendek KK MAHREZ S/S Med. Grey [4]",0,0,0,0,0,0,0,0,0,0,0,1740416400,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Koko Pria Lengan Pendek KK HADDID S/S Brown [5]",0,0,0,0,0,0,0,0,0,0,0,1740416400,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Baju Koko Lengan Panjang Bordir KK FAISAL L/S Medium Blue [3]",0,0,0,0,0,0,0,0,0,0,0,1740243600,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Baju Koko Lengan Pendek Kk Daud S/s Hitam [3]",0,0,0,0,0,0,0,0,0,0,0,1740243600,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Baju Koko Lengan Panjang Bordir KK ZAKI L/S NAVY [7]",0,0,0,0,0,0,0,0,0,0,0,1739725200,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Koko Pria Lengan Pendek KK HADDID S/S Brown [4]",0,0,0,0,0,0,0,0,0,0,0,1739725200,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Baju Koko Lengan Panjang KK Ishaan L/s Medium Blue [5]",0,0,0,0,0,0,0,0,0,0,0,1739725200,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Koko Pria Printing  Lengan Panjang KK ISKANDER L/S Brown [3]",0,0,0,0,0,0,0,0,0,0,0,1739638800,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Koko Pria Lengan Pendek KK SHAKA S/S Putih [3]",0,0,0,0,0,0,0,0,0,0,0,1739293200,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Baju Koko Lengan Pendek KK Akshaya S/s Medium Blue [3]",0,0,0,0,0,0,0,0,0,0,0,1739293200,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Baju Koko Pria Lengan Pendek KK TAREEQ S/S Medium Blue [4]",0,0,0,0,0,0,0,0,0,0,0,1739293200,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Koko Pria Lengan Pendek KK HADDID S/S Dark Olive [3]",0,0,0,0,0,0,0,0,0,0,0,1739293200,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Koko Pria Lengan Pendek KK SHAKA S/S Black [3]",0,0,0,0,0,0,0,0,0,0,0,1739293200,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Baju Koko Lengan Panjang KK Mahesa L/s Abu [5]",0,0,0,0,0,0,0,0,0,0,0,1739293200,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Baju Koko Pria Lengan Pendek Bordir KK RAYYANKA S/S Dark Olive [6]",0,0,0,0,0,0,0,0,0,0,0,1739293200,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Baju Koko Lengan Pendek KK Akshaya S/s Khaki [4]",0,0,0,0,0,0,0,0,0,0,0,1739293200,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Koko Pria Printing  Lengan Panjang KK ISKANDER L/S Black [4]",0,0,0,0,0,0,0,0,0,0,0,1739293200,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Baju Koko Lengan Panjang KK FATHAN L/s Navy [3]",0,0,0,0,0,0,0,0,0,0,0,1739293200,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Baju Koko Lengan Panjang Bordir KK SALMAN L/S Hitam [5]",0,0,0,0,0,0,0,0,0,0,0,1739293200,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Koko Lengan Panjang KK Nadim L/s Putih [2]",0,0,0,0,0,0,0,0,0,0,0,1739293200,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Koko Pria Lengan pendek KK ATTA S/S Khaki [5]",0,0,0,0,0,0,0,0,0,0,0,1739293200,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Koko Pria Lengan pendek KK Zahir S/s Navy [3]",0,0,0,0,0,0,0,0,0,0,0,1739293200,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Koko Pria Lengan Pendek KK OKAN S/S Dark Olive [3]",0,0,0,0,0,0,0,0,0,0,0,1739293200,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Koko Pria Lengan pendek KK ATTA S/S Medium Blue [4]",0,0,0,0,0,0,0,0,0,0,0,1739293200,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Koko Lengan Panjang KK Nadim L/s Hitam [3]",0,0,0,0,0,0,0,0,0,0,0,1739293200,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Koko Pria Printing  Lengan Panjang KK ISKANDER L/S Black [3]",0,0,0,0,0,0,0,0,0,0,0,1739206800,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Baju Koko Lengan Panjang Bordir KK ZAKI L/S NAVY [6]",0,0,0,0,0,0,0,0,0,0,0,1739206800,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Lengan Pendek SHS Daniel S/s Khaki [5]",0,0,0,0,0,0,0,0,0,0,0,1738429200,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Lengan Pendek SHS Daniel S/s Grey [5]",0,0,0,0,0,0,0,0,0,0,0,1738429200,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Lengan Pendek SHS AIDEN S/S MAROON [5]",0,0,0,0,0,0,0,0,0,0,0,1738429200,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Lengan Pendek SHS Daniel S/s Olive [5]",0,0,0,0,0,0,0,0,0,0,0,1738429200,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Lengan Pendek SHS AIDEN L/S Blue [6]",0,0,0,0,0,0,0,0,0,0,0,1738429200,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Jacket Pria Bomber JC Moritz L/S Brown",0,0,0,0,0,0,0,0,0,0,0,1737738000,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Lengan Pendek SHP Diego S/S Olive [2]",0,0,0,0,0,0,0,0,0,0,0,1737478800,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Lengan Pendek SHP Alabama S/S Navy Blue [4]",0,0,0,0,0,0,0,0,0,0,0,1737478800,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Batik Pria Lengan Pendek SHB Sahala S/S Black [3]",0,0,0,0,0,0,0,0,0,0,0,1737478800,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Batik Pria Lengan Pendek SHB Bria S/S Navy Blue [3]",0,0,0,0,0,0,0,0,0,0,0,1737478800,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Lengan Pendek SHP Oregon S/S Tosca [3]",0,0,0,0,0,0,0,0,0,0,0,1737478800,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Lengan Pendek SHP Diego S/S Navy Blue [3]",0,0,0,0,0,0,0,0,0,0,0,1737478800,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Koko Pria Lengan pendek KK ATTA S/S Khaki [4]",0,0,0,0,0,0,0,0,0,0,0,1736874000,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Koko Pria Lengan Pendek KK HADDID S/S Brown [3]",0,0,0,0,0,0,0,0,0,0,0,1736874000,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Baju Koko Lengan Pendek KK Cross Stich S/s Hitam [5]",0,0,0,0,0,0,0,0,0,0,0,1736874000,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Baju Koko Lengan Panjang KK Mahesa L/s Abu [4]",0,0,0,0,0,0,0,0,0,0,0,1736874000,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Baju Koko Pria Lengan Pendek Bordir KK RAYYANKA S/S Dark Olive [5]",0,0,0,0,0,0,0,0,0,0,0,1736874000,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Koko Pria Kurta 3/4 KK KEMAL 3/4 White [7]",0,0,0,0,0,0,0,0,0,0,0,1736874000,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Baju Koko Pria Lengan Pendek KK TAREEQ S/S Medium Blue [3]",0,0,0,0,0,0,0,0,0,0,0,1736355600,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Baju Koko Lengan Panjang KK FATHAN L/s White [5]",0,0,0,0,0,0,0,0,0,0,0,1736355600,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Koko Pria Lengan Pendek KK MAHREZ S/S Med. Grey [3]",0,0,0,0,0,0,0,0,0,0,0,1739638800,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Koko Pria Lengan Pendek KK MAHREZ S/S Black [3]",0,0,0,0,0,0,0,0,0,0,0,1736355600,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Baju Koko Lengan Panjang Bordir KK SALMAN L/S PUTIH [5]",0,0,0,0,0,0,0,0,0,0,0,1736355600,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Jacket Pria Bomber JC Moritz L/S Black",0,0,0,0,0,0,0,0,0,0,0,1735750800,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Lengan Pendek SHS ITO S/S Light Yellow [2]",0,0,0,0,0,0,0,0,0,0,0,1735578000,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Lengan Pendek SH Ban-Nan S/s Hitam [3]",0,0,0,0,0,0,0,0,0,0,0,1735578000,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Lengan Pendek Motif Sh Ban-Nan S/S Maroon [4]",0,0,0,0,0,0,0,0,0,0,0,1735578000,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Batik Pria Lengan Pendek SHB Rafail S/S Navy",0,0,0,0,0,0,0,0,0,0,0,1733936400,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Lengan Pendek SHP Eloah S/S Navy Blue [2]",0,0,0,0,0,0,0,0,0,0,0,1733763600,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Lengan Panjang SHB Indra L/s Navy [4]",0,0,0,0,0,0,0,0,0,0,0,1731258000,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Batik Pria Lengan Panjang SHB Aru L/S Cream",0,0,0,0,0,0,0,0,0,0,0,1731258000,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Batik Pria Lengan Panjang SHB Kawa L/S Olive [4]",0,0,0,0,0,0,0,0,0,0,0,1730480400,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Celana Chino Pria Panjang PT RYIOTA Beige [2]",0,0,0,0,0,0,0,0,0,0,0,1730480400,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Batik Lengan Pendek SHB Elang S/s Coklat [4]",0,0,0,0,0,0,0,0,0,0,0,1730480400,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Celana Chino Pria Panjang PT RYIOTA Black [2]",0,0,0,0,0,0,0,0,0,0,0,1730480400,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Batik Pria Lengan Pendek SHB Bria S/S Black",0,0,0,0,0,0,0,0,0,0,0,1729011600,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Flannel Lengan Panjang SHF Alejandro L/s Maroon [5]",0,0,0,0,0,0,0,0,0,0,0,1725555600,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Baju Koko Pria Lengan Pendek Bordir KK RAYYANKA S/S Terracota [5]",0,0,0,0,0,0,0,0,0,0,0,1725555600,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Lengan Pendek SH Suyukcha S/s White [5]",0,0,0,0,0,0,0,0,0,0,0,1725555600,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Pria Lengan Panjang SH Kokonattsu Biru [4]",0,0,0,0,0,0,0,0,0,0,0,1725555600,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Baju Koko Lengan Panjang KK Nazriel L/s Hitam [5]",0,0,0,0,0,0,0,0,0,0,0,1725555600,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Baju Koko Lengan Panjang KK Albani L/s Terracota [5]",0,0,0,0,0,0,0,0,0,0,0,1725555600,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Koko Pria Kurta Lengan Pendek KK JAIMAL S/S Olive [6]",0,0,0,0,0,0,0,0,0,0,0,1725555600,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Baju Koko Kurta Lengan Panjang KK Raafiq L/s Coklat [6]",0,0,0,0,0,0,0,0,0,0,0,1725555600,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kaos POLO Solid Lengan Pendek PS ASUKA S/S Terracota [2]",0,0,0,0,0,0,0,0,0,0,0,1725555600,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Baju Koko Lengan Panjang KK Albani L/s Putih [4]",0,0,0,0,0,0,0,0,0,0,0,1725555600,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Baju Koko Lengan Pendek KK Gathan S/s Navy [5]",0,0,0,0,0,0,0,0,0,0,0,1725555600,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Baju Koko Lengan Panjang KK ZIYA L/s Olive [5]",0,0,0,0,0,0,0,0,0,0,0,1725555600,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
"AMK Kemeja Koko Pria Lengan Pendek KK Khalid S/s Abu [3]",0,0,0,0,0,0,0,0,0,0,0,1725555600,"2025-03-03 21:43:36","2025-03-03 21:43:36",,
